user_id,date,product_category,price,delivery_id,location,age,gender,past_buying_history
23865,7/6/23,CREAM,25.98,28020,Florida,20-29,F,CHIPS
25047,7/17/23,LOTION,19.99,29609,Florida,20-29,F,CHIPS
6703,4/9/23,FACEWASH,8.49,14728,Florida,20-29,F,CHIPS
21319,6/14/23,LOTION,14.99,24692,Indiana,40-49,F,PACKAGED FOODS
28379,8/16/23,LOTION,17.98,34113,Florida,20-29,F,CHIPS
25407,7/20/23,CREAM,25.72,30114,Florida,20-29,F,CHIPS
4801,7/30/23,FACEWASH,8.49,31524,Florida,20-29,F,CHIPS
23255,7/1/23,LOTION,17.19,27232,Indiana,40-49,F,MILK
2079,8/25/23,FACEWASH,9.49,35411,New Jersey,30-39,F,BODY WASH
29974,8/30/23,CREAM,23.39,36282,New Jersey,30-39,F,CONDITIONER
7808,2/25/23,LOTION,27.27,8303,Florida,20-29,F,CHIPS
20396,6/6/23,CREAM,22.98,23520,Texas,40-49,F,PACKAGED FOODS
27488,8/8/23,LOTION,15.99,32940,Florida,20-29,F,CHIPS
5626,3/1/23,FACEWASH,8.49,8878,Indiana,40-49,F,MILK
756,2/3/23,FACEWASH,8.65,4971,Florida,20-29,F,CHIPS
26501,7/30/23,CREAM,24.85,31611,Florida,20-29,F,CHIPS
11491,6/8/23,LOTION,24.4,23756,New Jersey,30-39,F,CONDITIONER
6028,7/22/23,FACEWASH,7.99,30333,Florida,20-29,F,CHIPS
27297,8/6/23,CREAM,23.91,32686,Florida,20-29,F,CHIPS
29763,8/28/23,CREAM,24.87,35986,New Jersey,30-39,F,BODY WASH
20845,6/10/23,CREAM,26.36,24112,Florida,20-29,F,CHIPS
20413,7/25/23,CREAM,21.14,30889,Florida,20-29,F,CHIPS
11101,3/22/23,LOTION,17.1,12071,Texas,40-49,F,PACKAGED FOODS
2642,7/19/23,FACEWASH,7.75,29887,Florida,20-29,F,CHIPS
21164,6/13/23,LOTION,19.99,24513,Florida,20-29,F,CHIPS
15794,9/23/23,FACEWASH,14.97,39755,New Jersey,30-39,F,BODY WASH
29976,8/30/23,CREAM,23.39,36284,New Jersey,30-39,F,CONDITIONER
8179,2/28/23,FACEWASH,14.61,8707,Florida,20-29,F,CHIPS
25405,7/20/23,CREAM,25.98,30112,Florida,20-29,F,CHIPS
6449,2/15/23,FACEWASH,7.75,6790,Texas,40-49,F,MILK
2702,3/14/23,LOTION,32.36,10854,New Jersey,30-39,F,TOOTHPASTE
24025,7/8/23,LOTION,29.98,28251,Florida,20-29,F,CHIPS
28832,8/20/23,LOTION,15.48,34741,Florida,20-29,F,CHIPS
27964,8/12/23,CREAM,24.88,33568,Florida,20-29,F,CHIPS
25933,7/25/23,LOTION,16.69,30838,Florida,20-29,F,CHIPS
30980,9/8/23,CREAM,27.65,37608,New Jersey,30-39,F,SHAMPOO
1612,6/19/23,CREAM,21.14,25486,Indiana,40-49,F,CANDY
21743,6/18/23,FACEWASH,6.99,25248,Florida,20-29,F,CHIPS
30306,9/2/23,CREAM,24.99,36716,New Jersey,30-39,F,BODY WASH
29596,8/27/23,LOTION,19.09,35764,New Jersey,30-39,F,BODY WASH
26194,7/27/23,CREAM,21.98,31190,Florida,20-29,F,CHIPS
20251,6/5/23,LOTION,15.98,23337,Indiana,40-49,F,MILK
20313,6/6/23,FACEWASH,9.49,23414,Florida,20-29,F,CHIPS
23583,7/4/23,LOTION,19.5,27659,Florida,20-29,F,CHIPS
24349,7/11/23,FACEWASH,6.49,28696,Indiana,40-49,M,MILK
25738,7/23/23,CREAM,27.48,30557,New Jersey,30-39,F,BODY WASH
571,6/23/23,CREAM,36.03,26053,Florida,20-29,F,FEMALE HYGIENE
12716,7/9/23,FACEWASH,7.99,28390,Florida,20-29,F,CHIPS
23308,7/1/23,CREAM,21.38,27295,Indiana,40-49,F,PACKAGED FOODS
24268,7/10/23,LOTION,17.69,28582,Indiana,40-49,F,MILK
7512,2/23/23,FACEWASH,9.49,7966,Florida,20-29,F,CHIPS
26098,7/27/23,FACEWASH,8.86,31064,Florida,20-29,F,CHIPS
11317,5/23/23,FACEWASH,8.49,21327,Florida,20-29,F,CHIPS
29591,8/27/23,LOTION,20.58,35759,New Jersey,30-39,F,BODY WASH
14019,6/20/23,CREAM,22.12,25633,Indiana,40-49,F,MILK
25921,7/25/23,LOTION,17.7,30824,Florida,20-29,F,CHIPS
4422,1/31/23,LOTION,18.58,4586,Florida,20-29,F,CHIPS
28643,8/18/23,CREAM,32.78,34458,Florida,20-29,F,CHIPS
20790,6/10/23,FACEWASH,8.49,24031,Indiana,40-49,F,MILK
11357,3/24/23,LOTION,16.58,12380,Florida,20-29,F,CHIPS
30623,9/5/23,LOTION,16.38,37133,Florida,20-29,F,CHIPS
23362,7/2/23,LOTION,17.69,27374,Indiana,40-49,F,MILK
14746,6/21/23,CREAM,23.97,25774,Florida,20-29,F,CHIPS
24735,7/14/23,LOTION,14.78,29186,Florida,20-29,F,CHIPS
20831,7/30/23,LOTION,17.69,31580,Florida,20-29,F,CHIPS
25395,7/20/23,LOTION,14.99,30099,Florida,20-29,F,CHIPS
11329,3/24/23,FACEWASH,7.75,12343,Florida,20-29,F,CHIPS
24379,7/11/23,LOTION,15.99,28729,Georgia,40-49,F,FROZEN MEAL
21561,6/16/23,LOTION,15.69,24996,Texas,40-49,F,PACKAGED FOODS
3216,3/13/23,FACEWASH,9.49,10675,Florida,20-29,F,CHIPS
29972,8/30/23,CREAM,23.97,36280,New Jersey,30-39,F,BODY WASH
4306,4/17/23,CREAM,39.96,16003,New York,30-39,F,CONDITIONER
26932,9/11/23,LOTION,29.45,38003,New Jersey,30-39,F,BODY WASH
307,4/3/23,FACEWASH,15.5,13804,New Jersey,30-39,F,BODY WASH
14854,7/2/23,LOTION,18.75,27368,Florida,20-29,F,CHIPS
25141,8/15/23,FACEWASH,7.99,33929,Florida,20-29,F,CHIPS
19200,8/16/23,CREAM,22.99,34178,Florida,20-29,F,CHIPS
20664,6/9/23,FACEWASH,9.19,23865,Florida,20-29,F,CHIPS
29024,8/22/23,FACEWASH,6.89,34999,Florida,20-29,M,CHIPS
33334,9/30/23,FACEWASH,7.29,40848,Florida,20-29,F,CHIPS
9640,3/11/23,FACEWASH,9.19,10370,Georgia,40-49,F,PACKAGED FOODS
30712,9/6/23,FACEWASH,7.75,37246,Florida,20-29,F,CHIPS
7381,9/25/23,FACEWASH,8.49,40083,New Jersey,30-39,F,BODY WASH
14146,4/15/23,CREAM,22.29,15741,Florida,20-29,F,CHIPS
32281,9/20/23,LOTION,15.99,39391,Florida,20-29,F,CHIPS
9024,3/6/23,LOTION,19.09,9678,Florida,20-29,F,CHIPS
19763,6/1/23,LOTION,18.09,22719,Florida,20-29,F,CHIPS
24074,7/8/23,CREAM,25.72,28310,Florida,20-29,F,CHIPS
30980,9/8/23,CREAM,27.65,37609,New Jersey,30-39,F,SHAMPOO
24113,7/9/23,FACEWASH,9.49,28359,Florida,20-29,F,CHIPS
23146,6/30/23,LOTION,14.99,27086,Indiana,40-49,F,PACKAGED FOODS
4919,3/18/23,FACEWASH,9.49,11418,Indiana,40-49,F,MILK
24759,7/14/23,CREAM,26.52,29213,Florida,20-29,F,CHIPS
13441,4/10/23,FACEWASH,8.99,14873,Indiana,40-49,F,MILK
26515,7/30/23,CREAM,21.58,31628,Florida,20-29,F,CHIPS
3614,8/30/23,CREAM,25.78,36262,Florida,20-29,F,CHIPS
33022,9/27/23,LOTION,17.7,40424,New Jersey,30-39,F,BODY WASH
10296,8/29/23,FACEWASH,7.99,36043,Florida,20-29,F,CHIPS
6781,7/5/23,CREAM,22.99,27880,Florida,20-29,F,CHIPS
22698,6/26/23,LOTION,16.99,26492,Indiana,40-49,F,MILK
26828,8/2/23,LOTION,13.99,32045,Florida,20-29,F,CHIPS
17825,5/16/23,FACEWASH,8.49,20282,Florida,20-29,F,CHIPS
22040,6/20/23,CREAM,22.89,25630,Georgia,40-49,F,PACKAGED FOODS
26731,8/1/23,CREAM,33.57,31906,Florida,20-29,F,CHIPS
781,1/20/23,FACEWASH,8.29,2869,Florida,20-29,F,CHIPS
25505,7/21/23,LOTION,14.29,30245,Florida,20-29,F,CHIPS
21822,6/18/23,CREAM,21.14,25342,Indiana,40-49,F,CANDY
30154,9/1/23,LOTION,19.98,36511,New Jersey,30-39,F,BODY WASH
22910,6/28/23,LOTION,17.9,26779,Indiana,40-49,F,MILK
3123,6/23/23,LOTION,19.79,26020,Florida,20-29,F,CHIPS
1952,7/9/23,FACEWASH,8.49,28379,Indiana,40-49,F,MILK
31939,9/17/23,LOTION,17.99,38916,New Jersey,30-39,F,SHAMPOO
21915,6/19/23,CREAM,22.99,25468,Indiana,40-49,F,PACKAGED FOODS
11199,9/11/23,FACEWASH,7.75,37998,Florida,20-29,F,CHIPS
9843,3/12/23,LOTION,17.69,10598,Florida,20-29,F,CHIPS
28421,8/16/23,CREAM,29.88,34161,Florida,20-29,F,CHIPS
4383,8/20/23,FACEWASH,8.49,34683,Florida,20-29,F,CHIPS
31767,9/15/23,CREAM,23.39,38686,New Jersey,30-39,F,SHAMPOO
14000,4/14/23,CREAM,29.91,15569,New Jersey,30-39,F,BODY WASH
15681,6/27/23,CREAM,22.36,26687,Georgia,40-49,F,MILK
11089,9/28/23,CREAM,21.59,40643,Florida,20-29,F,CHIPS
30478,9/4/23,FACEWASH,7.99,36933,New Jersey,30-39,F,BODY WASH
23751,7/5/23,CREAM,25.39,27866,Florida,20-29,F,CHIPS
22198,8/3/23,FACEWASH,8.49,32130,New Jersey,30-39,F,BODY WASH
19503,5/30/23,FACEWASH,7.29,22397,Florida,20-29,F,CHIPS
31650,9/14/23,CREAM,24.87,38525,New Jersey,30-39,F,CONDITIONER
10724,8/27/23,LOTION,16.03,35785,Florida,20-29,F,CHIPS
31970,9/17/23,CREAM,37.14,38956,New Jersey,30-39,F,BODY WASH
19912,6/2/23,CREAM,27.24,22912,Florida,20-29,F,CHIPS
7782,8/4/23,FACEWASH,8.99,32272,Florida,20-29,F,CHIPS
30396,9/3/23,LOTION,15.99,36833,Florida,20-29,F,CHIPS
1624,7/30/23,FACEWASH,8.49,31533,Florida,20-29,F,CHIPS
31001,9/8/23,CREAM,23.78,37635,New Jersey,30-39,F,CONDITIONER
26324,7/29/23,FACEWASH,8.99,31369,Florida,20-29,F,CHIPS
23310,7/1/23,CREAM,20.76,27298,Georgia,40-49,M,PACKAGED FOODS
25008,7/16/23,CREAM,22.38,29550,Florida,20-29,F,CHIPS
508,9/6/23,LOTION,35.37,37252,Florida,20-29,F,CHIPS
27137,8/23/23,LOTION,19.49,35156,Florida,20-29,F,CHIPS
20797,6/10/23,FACEWASH,7.79,24041,Indiana,40-49,F,MILK
13213,8/20/23,LOTION,36.6,34701,New Jersey,30-39,F,CONDITIONER
24699,7/14/23,FACEWASH,7.75,29141,Florida,20-29,F,CHIPS
9792,8/6/23,FACEWASH,8.09,32589,Florida,20-29,F,CHIPS
4440,5/16/23,CREAM,37.14,20355,New Jersey,30-39,F,BODY WASH
3825,5/17/23,LOTION,51.96,20453,New Jersey,30-39,F,BODY WASH
27915,8/12/23,LOTION,39.95,33502,Florida,20-29,F,CHIPS
21867,6/19/23,LOTION,21.58,25410,Florida,20-29,F,CHIPS
3522,1/31/23,FACEWASH,9.49,4515,Florida,20-29,F,CHIPS
20327,6/6/23,FACEWASH,7.99,23436,Texas,40-49,F,MILK
17785,6/12/23,CREAM,31.58,24413,Florida,20-29,F,DISH SOAP
27968,8/12/23,CREAM,24.87,33574,Florida,20-29,F,CHIPS
16730,5/6/23,CREAM,22.29,18880,Florida,20-29,F,CHIPS
24966,7/16/23,LOTION,17.1,29497,Florida,20-29,F,CHIPS
30608,9/5/23,LOTION,19.38,37117,New Jersey,30-39,F,BODY WASH
21120,6/12/23,CREAM,21.89,24444,Indiana,40-49,F,PACKAGED FOODS
20936,6/11/23,LOTION,18.78,24213,Florida,20-29,F,CHIPS
1369,7/3/23,FACEWASH,7.75,27487,Florida,20-29,F,CHIPS
28451,8/17/23,FACEWASH,23.25,34201,Florida,20-29,F,CHIPS
14918,7/13/23,FACEWASH,6.99,28986,Indiana,40-49,M,MILK
2950,1/21/23,FACEWASH,7.59,3043,Florida,20-29,F,CHIPS
28627,8/18/23,LOTION,16.99,34440,Florida,20-29,F,CHIPS
4725,3/17/23,CREAM,30.78,11356,Florida,20-29,F,CHIPS
26336,7/29/23,FACEWASH,8.49,31385,Florida,20-29,F,CHIPS
28100,8/13/23,CREAM,23.39,33750,Florida,20-29,F,CHIPS
26583,7/31/23,LOTION,17.9,31716,Florida,20-29,F,CHIPS
4128,1/29/23,LOTION,15.99,4277,Florida,20-29,F,CHIPS
24348,7/11/23,FACEWASH,6.63,28695,Indiana,40-49,M,MILK
21568,6/16/23,CREAM,31.96,25006,Florida,20-29,F,DISH SOAP
25332,7/20/23,FACEWASH,13.18,30003,Florida,20-29,F,CHIPS
26052,7/26/23,LOTION,15.49,30998,Florida,20-29,F,CHIPS
30878,9/7/23,CREAM,24.87,37478,New Jersey,30-39,F,CONDITIONER
30849,9/7/23,LOTION,14.99,37445,Florida,20-29,F,CHIPS
23157,6/30/23,LOTION,13.98,27097,Texas,40-49,F,PACKAGED FOODS
21626,6/17/23,FACEWASH,7.29,25096,Florida,20-29,F,CHIPS
7156,8/9/23,LOTION,17.29,33079,Florida,20-29,F,CHIPS
27637,8/9/23,CREAM,23.39,33136,Florida,20-29,F,CHIPS
338,1/28/23,FACEWASH,7.99,4090,New Jersey,30-39,F,BODY WASH
32978,9/27/23,FACEWASH,13.98,40354,New Jersey,30-39,F,BODY WASH
23688,7/5/23,FACEWASH,6.39,27798,Indiana,40-49,M,MILK
24685,7/14/23,FACEWASH,8.49,29117,Florida,20-29,F,CHIPS
26594,7/31/23,CREAM,21.38,31791,Florida,20-29,F,CHIPS
27483,8/8/23,LOTION,16.99,32934,Florida,20-29,F,CHIPS
31348,9/12/23,FACEWASH,9.49,38114,New Jersey,30-39,F,BODY WASH
32201,9/19/23,CREAM,24.87,39277,New Jersey,30-39,F,TEETH WHITENING
24716,7/14/23,LOTION,18.99,29161,Florida,20-29,F,CHIPS
23091,6/30/23,FACEWASH,9.99,27006,Florida,20-29,F,CHIPS
23798,7/6/23,FACEWASH,8.49,27932,Indiana,40-49,F,MILK
20851,6/10/23,CREAM,39.76,24103,California,20-29,F,DISH SOAP
26873,8/3/23,FACEWASH,10.64,32110,Florida,20-29,F,CHIPS
28385,8/16/23,LOTION,17.69,34120,Florida,20-29,F,CHIPS
31672,9/15/23,FACEWASH,15.98,38553,New Jersey,30-39,F,BODY WASH
27866,8/11/23,CREAM,24.87,33430,Florida,20-29,F,CHIPS
13689,8/15/23,FACEWASH,8.49,33925,Florida,20-29,F,CHIPS
22198,9/29/23,FACEWASH,8.49,40675,New Jersey,30-39,F,BODY WASH
26035,7/26/23,LOTION,17.1,30980,Florida,20-29,F,CHIPS
10542,3/18/23,FACEWASH,9.19,11421,New Jersey,30-39,F,BODY WASH
16806,7/1/23,LOTION,21.99,27206,Florida,20-29,F,CHIPS
28288,8/15/23,LOTION,15.29,33992,Florida,20-29,F,CHIPS
23581,7/4/23,LOTION,20.98,27656,New Jersey,30-39,F,BODY WASH
2870,8/4/23,CREAM,24.87,32371,Florida,20-29,F,CHIPS
13252,6/27/23,LOTION,16.98,26642,Florida,20-29,F,CHIPS
19858,6/2/23,FACEWASH,7.09,22848,Indiana,40-49,F,MILK
4349,9/27/23,LOTION,16.09,40434,Florida,20-29,F,CHIPS
24295,7/10/23,CREAM,24.6,28623,Indiana,40-49,F,MILK
26935,8/3/23,LOTION,14.99,32190,Florida,20-29,F,CHIPS
29618,8/27/23,LOTION,15.69,35797,Florida,20-29,F,CHIPS
15926,4/30/23,LOTION,20.92,17907,New Jersey,30-39,F,CONDITIONER
22514,6/25/23,FACEWASH,13.96,26255,Florida,20-29,F,CHIPS
3733,1/26/23,CREAM,30.47,3856,Indiana,30-39,F,MILK
21733,8/5/23,FACEWASH,7.76,32445,Florida,20-29,F,CHIPS
15432,6/28/23,FACEWASH,12.52,26706,Florida,20-29,F,CHIPS
19163,6/4/23,LOTION,33.98,23151,Florida,20-29,F,CHIPS
31280,9/11/23,LOTION,15.99,38026,Florida,20-29,F,CHIPS
26094,7/27/23,FACEWASH,11.43,31053,Florida,20-29,F,CHIPS
33220,9/29/23,LOTION,31.98,40703,New Jersey,30-39,F,BODY WASH
12463,9/11/23,FACEWASH,9.49,37966,New Jersey,30-39,F,BODY WASH
4220,5/9/23,FACEWASH,8.49,19225,New Jersey,30-39,F,BODY WASH
23619,7/4/23,CREAM,29.96,27704,Florida,20-29,F,CHIPS
24784,7/14/23,CREAM,20.36,29246,Florida,20-29,M,CHIPS
20807,6/10/23,LOTION,19.99,24056,Florida,20-29,F,CHIPS
12849,4/10/23,FACEWASH,7.99,14892,Florida,20-29,F,CHIPS
7401,9/12/23,FACEWASH,7.99,38131,Florida,20-29,F,CHIPS
2497,4/27/23,FACEWASH,12.18,17403,Florida,20-29,F,CHIPS
32966,9/26/23,CREAM,23.39,40338,New Jersey,30-39,F,BODY WASH
31123,9/9/23,CREAM,23.39,37791,New Jersey,30-39,F,TEETH WHITENING
22069,8/8/23,FACEWASH,9.49,32866,Florida,20-29,F,CHIPS
33410,9/30/23,CREAM,21.14,40937,Florida,20-29,F,CHIPS
21714,6/18/23,FACEWASH,11.39,25206,Florida,20-29,F,CHIPS
29288,8/24/23,LOTION,14.99,35340,Florida,20-29,F,CHIPS
27695,8/10/23,LOTION,19.09,33213,Florida,20-29,F,CHIPS
30907,9/8/23,FACEWASH,8.59,37517,New Jersey,30-39,F,BODY WASH
32779,9/25/23,FACEWASH,8.49,40076,New Jersey,30-39,F,BODY WASH
20183,6/5/23,FACEWASH,10.24,23259,Florida,20-29,F,CHIPS
19765,6/1/23,LOTION,17.99,22721,Indiana,40-49,F,MILK
8954,8/2/23,CREAM,24.87,32074,Florida,20-29,F,CHIPS
22817,6/27/23,LOTION,15.99,26647,Georgia,40-49,F,MILK
24278,7/10/23,LOTION,15.99,28598,Georgia,40-49,F,FROZEN MEAL
16986,8/8/23,FACEWASH,15.52,32853,Florida,20-29,F,CHIPS
10187,3/15/23,LOTION,20.78,11013,Florida,20-29,F,CHIPS
32923,9/26/23,LOTION,15.99,40283,Florida,20-29,F,CHIPS
22785,9/13/23,LOTION,35.98,38301,New Jersey,30-39,F,BODY WASH
26765,8/2/23,FACEWASH,23.96,31951,Florida,20-29,F,CHIPS
22286,6/23/23,FACEWASH,8.99,25964,Florida,20-29,F,CHIPS
25376,7/20/23,LOTION,16.99,30075,Florida,20-29,F,CHIPS
26356,7/29/23,LOTION,19.9,31416,Florida,20-29,F,CHIPS
14487,4/18/23,CREAM,30.47,16157,Florida,20-29,F,CHIPS
29372,8/25/23,LOTION,24.95,35460,New Jersey,30-39,F,BODY WASH
27116,8/5/23,FACEWASH,8.49,32436,Florida,20-29,F,CHIPS
28699,8/19/23,FACEWASH,7.99,34539,Florida,20-29,F,CHIPS
31675,9/15/23,FACEWASH,9.79,38562,New Jersey,30-39,F,BODY WASH
28067,8/13/23,LOTION,14.99,33698,Florida,20-29,F,CHIPS
28662,8/18/23,CREAM,21.98,34479,Florida,20-29,F,CHIPS
29461,8/26/23,FACEWASH,8.49,35577,New Jersey,30-39,F,BODY WASH
30795,9/7/23,FACEWASH,8.49,37370,New Jersey,30-39,F,BODY WASH
27391,8/7/23,CREAM,30.78,32813,Florida,20-29,F,CHIPS
32356,9/21/23,FACEWASH,7.59,39498,Florida,20-29,F,CHIPS
28089,8/13/23,CREAM,23.98,33734,Florida,20-29,F,CHIPS
1850,4/10/23,LOTION,17.7,14923,Florida,20-29,F,CHIPS
24562,8/27/23,FACEWASH,9.99,35709,Florida,20-29,F,CHIPS
32266,9/20/23,LOTION,17.98,39371,New Jersey,30-39,F,BODY WASH
18598,7/31/23,LOTION,17.9,31722,Florida,20-29,F,CHIPS
29486,8/26/23,LOTION,19.02,35611,New Jersey,30-39,F,BODY WASH
31962,9/17/23,LOTION,15.49,38946,Florida,20-29,F,CHIPS
31022,9/9/23,FACEWASH,9.52,37659,New Jersey,30-39,F,BODY WASH
4472,5/4/23,LOTION,14.49,18550,Florida,20-29,F,CHIPS
30062,8/31/23,LOTION,16.09,36395,Florida,20-29,F,CHIPS
31253,9/11/23,FACEWASH,8.49,37982,New Jersey,30-39,F,BODY WASH
20510,6/7/23,CREAM,24.57,23673,Indiana,40-49,F,MILK
30048,8/31/23,LOTION,17.98,36377,New Jersey,30-39,F,CONDITIONER
26382,7/29/23,LOTION,15.99,31444,Florida,20-29,F,CHIPS
29574,8/27/23,FACEWASH,8.49,35732,New Jersey,30-39,F,BODY WASH
24544,7/12/23,CREAM,20.92,28935,Florida,20-29,F,CHIPS
26878,8/3/23,FACEWASH,8.99,32119,Florida,20-29,F,CHIPS
28213,8/14/23,CREAM,21.85,33900,Florida,20-29,F,CHIPS
12701,4/4/23,FACEWASH,10.19,13962,Florida,20-29,F,CHIPS
14176,4/16/23,FACEWASH,8.49,15780,Florida,20-29,F,CHIPS
7927,2/26/23,FACEWASH,8.49,8433,Florida,20-29,F,CHIPS
27211,8/5/23,CREAM,21.85,32548,Florida,20-29,F,CHIPS
27478,8/8/23,LOTION,17.26,32928,Florida,20-29,F,CHIPS
30539,9/4/23,CREAM,33.27,37009,New Jersey,30-39,F,BODY WASH
4348,7/24/23,FACEWASH,8.49,30621,New Jersey,30-39,F,BODY WASH
26128,7/27/23,LOTION,23.16,31108,Florida,20-29,F,CHIPS
29325,8/24/23,CREAM,21.58,35384,New Jersey,30-39,F,CONDITIONER
325,4/8/23,FACEWASH,8.79,14564,New Jersey,30-39,F,BODY WASH
28849,8/20/23,CREAM,27.24,34761,Florida,20-29,F,CHIPS
31652,9/14/23,CREAM,24.87,38527,New Jersey,30-39,F,CONDITIONER
32755,9/24/23,CREAM,24.87,40034,New Jersey,30-39,F,CONDITIONER
18300,9/30/23,FACEWASH,8.39,40825,Florida,20-29,F,CHIPS
12887,8/4/23,LOTION,26.55,32307,Florida,20-29,F,CHIPS
21907,6/19/23,CREAM,29.56,25457,New Jersey,30-39,F,TEETH WHITENING
23732,7/5/23,LOTION,14.98,27847,Indiana,40-49,F,PACKAGED FOODS
21512,7/22/23,FACEWASH,6.99,30350,Indiana,40-49,M,MILK
29183,8/23/23,CREAM,51.96,35203,New Jersey,30-39,F,BODY WASH
32580,9/23/23,LOTION,19.98,39812,New Jersey,30-39,F,BODY WASH
33356,9/30/23,LOTION,19.09,40872,New Jersey,30-39,F,BODY WASH
27954,8/12/23,CREAM,34.95,33555,Florida,20-29,F,CHIPS
24264,7/10/23,CREAM,22.38,28635,Georgia,40-49,F,MILK
3892,6/27/23,CREAM,27.96,26665,Florida,20-29,F,CHIPS
25073,7/17/23,LOTION,15.99,29642,Florida,20-29,F,CHIPS
11620,8/15/23,CREAM,21.14,34034,Florida,20-29,F,CHIPS
19750,8/1/23,LOTION,29.88,31851,Florida,20-29,F,CHIPS
27811,8/11/23,LOTION,18.99,33360,Florida,20-29,F,CHIPS
21435,6/15/23,LOTION,17.1,24835,Indiana,40-49,F,MILK
4492,8/1/23,FACEWASH,9.99,31810,New Jersey,30-39,F,BODY WASH
14263,8/9/23,CREAM,23.38,33141,Florida,20-29,F,CHIPS
22325,6/23/23,LOTION,19.94,26016,Florida,20-29,F,CHIPS
610,9/5/23,FACEWASH,9.49,37059,New Jersey,30-39,F,BODY WASH
5022,9/8/23,LOTION,17.9,37562,New Jersey,30-39,F,BODY WASH
25156,7/18/23,LOTION,19.1,29766,Florida,20-29,F,CHIPS
1185,5/24/23,FACEWASH,10.99,21459,Florida,20-29,F,CHIPS
20647,6/8/23,CREAM,21.14,23842,Georgia,40-49,F,PACKAGED FOODS
27677,9/6/23,FACEWASH,8.6,37218,Florida,20-29,F,CHIPS
24684,9/30/23,FACEWASH,8.49,40821,New Jersey,30-39,F,BODY WASH
20870,6/10/23,CREAM,22.98,24126,Texas,40-49,F,PACKAGED FOODS
14240,8/27/23,LOTION,18.58,35765,Florida,20-29,F,CHIPS
21478,6/15/23,CREAM,21.59,24882,Indiana,40-49,F,PACKAGED FOODS
32157,9/19/23,LOTION,17.79,39220,New Jersey,30-39,F,BODY WASH
19763,6/1/23,LOTION,18.09,22718,Florida,20-29,F,CHIPS
19756,6/1/23,LOTION,20.78,22711,Florida,20-29,F,CHIPS
5046,3/22/23,FACEWASH,13.98,12004,New Jersey,30-39,F,BODY WASH
26484,7/30/23,LOTION,14.99,31590,Florida,20-29,F,CHIPS
26175,7/27/23,CREAM,27.16,31164,Florida,20-29,F,CHIPS
29838,8/29/23,LOTION,15.99,36093,Florida,20-29,F,CHIPS
20780,6/10/23,FACEWASH,10.39,24010,Florida,20-29,F,CHIPS
1037,1/8/23,FACEWASH,17.07,1056,New Jersey,30-39,F,BODY WASH
24622,7/13/23,LOTION,15.09,29038,Florida,20-29,F,CHIPS
20561,6/8/23,FACEWASH,6.99,23741,Georgia,40-49,F,MILK
23686,7/5/23,FACEWASH,6.65,27795,Indiana,40-49,M,MILK
21109,6/12/23,CREAM,22.99,24431,Indiana,40-49,F,PACKAGED FOODS
23199,8/3/23,FACEWASH,8.71,32121,New Jersey,30-39,F,BODY WASH
18438,5/21/23,FACEWASH,8.49,21035,Florida,20-29,F,CHIPS
31661,9/14/23,CREAM,23.39,38539,New Jersey,30-39,F,TEETH WHITENING
25320,7/19/23,CREAM,20.97,29988,Florida,20-29,F,CHIPS
23179,6/30/23,CREAM,25.39,27124,New Jersey,30-39,F,CONDITIONER
27502,8/8/23,CREAM,41.16,32959,Florida,20-29,F,CHIPS
17244,8/13/23,LOTION,25.58,33655,Florida,20-29,F,CHIPS
17662,5/14/23,CREAM,21.38,20079,Indiana,40-49,F,MILK
29144,8/23/23,LOTION,19.49,35157,New Jersey,30-39,F,BODY WASH
31141,9/10/23,FACEWASH,8.49,37826,New Jersey,30-39,F,BODY WASH
29074,8/22/23,CREAM,26.67,35059,New Jersey,30-39,F,BODY WASH
4300,8/29/23,CREAM,31.18,36110,New Jersey,30-39,F,BODY WASH
26698,8/1/23,LOTION,17.99,31870,Florida,20-29,F,CHIPS
23998,7/8/23,FACEWASH,9.69,28207,Florida,20-29,F,CHIPS
31086,9/9/23,LOTION,15.99,37747,Florida,20-29,F,CHIPS
30950,9/8/23,LOTION,15.99,37574,Florida,20-29,F,CHIPS
25494,7/21/23,LOTION,15.98,30233,Florida,20-29,F,CHIPS
29292,8/24/23,LOTION,14.98,35344,Florida,20-29,F,CHIPS
31755,9/15/23,CREAM,24.87,38673,New Jersey,30-39,F,TOOTHPASTE
24233,7/10/23,FACEWASH,7.99,28535,Georgia,40-49,F,MILK
577,1/4/23,CREAM,21.59,586,Indiana,40-49,F,PACKAGED FOODS
23738,7/5/23,CREAM,119.4,27853,California,20-29,F,FEMALE HYGIENE
21251,6/14/23,FACEWASH,9.49,24609,Florida,20-29,F,CHIPS
20159,6/4/23,CREAM,22.38,23227,Indiana,40-49,F,PACKAGED FOODS
26258,8/20/23,LOTION,16.58,34726,Florida,20-29,F,CHIPS
21511,6/16/23,FACEWASH,6.99,24938,Indiana,40-49,F,MILK
1353,5/18/23,FACEWASH,8.49,20566,Florida,20-29,F,CHIPS
31044,9/9/23,FACEWASH,7.59,37695,Florida,20-29,F,CHIPS
27460,8/8/23,LOTION,30.36,32903,Florida,20-29,F,CHIPS
26704,8/1/23,LOTION,17.38,31877,Florida,20-29,F,CHIPS
21184,6/13/23,LOTION,15.99,24534,Indiana,40-49,F,MILK
31727,9/15/23,LOTION,16.09,38642,Florida,20-29,F,CHIPS
